Brand,model,Year,Age,kmDriven,Transmission,Owner,FuelType,AskPrice
36,140,2017,7,145000.0,1,1,0,2800000
13,119,2017,7,30300.0,1,0,2,550000
23,123,2018,6,74000.0,1,0,0,785000
36,188,2020,4,66000.0,0,0,0,1960000
23,52,2019,5,38032.0,0,1,2,690000
12,191,2015,9,69000.0,0,1,2,500000
22,382,2019,5,85000.0,1,0,0,1050000
35,218,2010,14,78960.0,1,0,2,95000
4,368,2017,7,92000.0,0,1,0,2999999
3,263,2014,10,45000.0,0,1,0,1200000
23,361,2015,9,55049.0,1,0,2,317000
3,26,2018,6,35000.0,0,0,0,3350000
36,127,2012,12,,1,1,0,330000
4,371,2020,4,32000.0,0,0,0,9800000
3,24,2016,8,135000.0,0,0,0,1651000
21,174,2019,5,17000.0,0,0,2,1390000
12,84,2017,7,69000.0,1,1,2,610000
25,112,2019,5,32000.0,0,0,0,4980000
23,356,2017,7,62000.0,1,0,0,750000
33,240,2014,10,116000.0,0,1,2,740000
11,115,2015,9,55000.0,0,1,2,449000
36,140,2017,7,69000.0,0,1,0,2099000
37,346,2016,8,110000.0,0,1,0,649999
12,84,2014,10,75000.0,0,0,2,525000
12,44,2015,9,38000.0,1,0,2,450000
25,211,2013,11,83000.0,0,1,0,1629000
37,253,2019,5,68000.0,1,0,2,575000
4,368,2019,5,25000.0,0,1,0,3975000
23,123,2019,5,15000.0,0,1,2,1055000
13,394,2023,1,11800.0,0,1,2,950000
23,361,2009,15,85000.0,1,1,2,155000
22,322,2016,8,87000.0,0,0,0,750000
19,268,2012,12,89000.0,1,1,0,1600000
12,191,2012,12,70000.0,1,1,2,265000
23,317,2011,13,45000.0,1,1,2,195000
23,361,2015,9,38482.0,1,0,2,310000
13,100,2016,8,68000.0,0,1,0,1050000
23,359,2016,8,65000.0,0,1,2,460000
31,109,2015,9,760045.0,1,0,0,155000
37,347,2015,9,74000.0,0,0,0,545000
23,83,2016,8,83214.0,1,1,0,390000
36,188,2017,7,158000.0,1,0,0,1575000
23,280,2017,7,108000.0,1,0,0,775000
23,40,2015,9,91000.0,1,1,2,205000
23,361,2010,14,65000.0,1,0,2,225000
36,140,2021,3,77000.0,0,0,0,3890000
23,317,2016,8,80000.0,1,1,0,545000
25,112,2014,10,87000.0,0,1,0,1545000
36,188,2018,6,87000.0,1,1,0,2290000
23,171,2005,19,10000.0,0,1,0,390000
12,84,2014,10,68700.0,1,1,2,525000
36,187,2015,9,220000.0,1,1,0,990000
13,393,2012,12,53000.0,0,1,2,285000
37,253,2014,10,41500.0,1,1,2,360000
36,140,2015,9,125000.0,0,0,0,1598000
35,173,2021,3,50000.0,0,0,0,1699000
13,101,2021,3,67777.0,0,0,2,1333333
22,274,2007,17,170000.0,1,1,0,148000
4,11,2011,13,85000.0,0,0,0,920000
13,393,2013,11,69000.0,1,0,2,199000
12,84,2015,9,72500.0,0,1,2,450000
30,61,2019,5,14000.0,0,0,2,10900000
35,184,2009,15,155888.0,1,1,0,120000
13,122,2014,10,60000.0,1,1,2,198000
13,122,2017,7,63000.0,1,1,2,240000
13,349,2022,2,13000.0,1,0,2,825000
23,80,2014,10,32117.0,0,0,2,395000
19,108,2018,6,62000.0,0,0,0,3300000
23,123,2015,9,70000.0,1,0,0,900000
11,115,2016,8,91000.0,0,0,2,675000
11,120,2017,7,75000.0,0,1,0,1900000
23,52,2017,7,47231.0,1,0,2,535101
23,116,2019,5,38000.0,1,0,2,410000
13,122,2015,9,68000.0,1,1,2,225000
38,373,2018,6,54000.0,0,0,0,2290000
13,36,2022,2,24000.0,0,0,0,1875000
22,329,2019,5,68000.0,1,0,0,875000
31,210,2015,9,58000.0,1,0,0,500000
12,86,2005,19,65460.0,1,1,2,150000
36,188,2017,7,71000.0,0,1,0,1725000
13,169,2020,4,51500.0,0,1,2,499999
31,109,2017,7,105000.0,1,0,0,645000
36,187,2011,13,250000.0,1,1,0,799999
33,240,2008,16,140000.0,1,1,0,260000
35,184,2010,14,90000.0,1,0,0,120000
36,187,2012,12,25000.0,1,1,0,775000
22,382,2016,8,85000.0,1,1,0,500000
22,298,2013,11,100000.0,1,1,0,550000
19,108,2020,4,53500.0,0,1,0,5575000
31,197,2018,6,67000.0,1,1,2,299000
22,322,2016,8,56000.0,0,1,0,695000
12,44,2017,7,50000.0,1,1,2,460000
23,321,2007,17,82038.0,1,1,2,150000
25,112,2021,3,27000.0,0,0,0,6250000
13,100,2023,1,10110.0,1,0,2,1095000
4,15,2012,12,90000.0,0,0,0,1850000
31,197,2017,7,90000.0,0,0,2,290000
23,379,2020,4,70000.0,1,0,2,1100000
37,347,2011,13,66000.0,0,0,2,299000
23,178,2022,2,21260.0,1,0,2,535000
12,84,2013,11,28500.0,0,1,2,560000
23,41,2019,5,80000.0,0,1,2,280000
23,83,2019,5,38000.0,1,0,2,630000
23,277,2012,12,90000.0,1,0,0,325000
25,65,2018,6,51000.0,0,1,0,2850000
22,298,2008,16,145000.0,1,1,0,445000
17,88,2019,5,73000.0,1,0,0,1175000
33,240,2017,7,82500.0,0,1,2,695000
22,56,2018,6,140000.0,1,0,0,630000
13,100,2017,7,120000.0,0,0,0,975000
35,230,2015,9,47000.0,0,1,2,265000
18,302,2020,4,42000.0,1,0,2,1080000
13,394,2017,7,78000.0,1,1,0,689000
23,80,2018,6,72000.0,0,0,2,400000
11,115,2014,10,102000.0,1,1,0,225000
4,8,2019,5,50000.0,0,1,0,2675000
38,286,2020,4,63333.0,0,1,0,3444444
13,394,2013,11,68000.0,1,1,2,379000
38,374,2016,8,65000.0,0,1,0,1575000
4,389,2016,8,5300.0,0,0,2,6500000
36,188,2022,2,61000.0,1,0,0,2450000
12,87,2019,5,20000.0,0,1,2,1773000
36,339,2022,2,18000.0,0,0,2,865000
36,140,2023,1,35000.0,1,0,0,4000000
23,398,2015,9,35000.0,1,0,0,475000
13,384,2017,7,82000.0,1,0,2,649999
36,163,2020,4,79000.0,0,0,2,650000
23,116,2013,11,72000.0,1,0,2,290000
36,140,2017,7,115000.0,0,1,0,2390000
23,361,2007,17,121000.0,1,1,2,125000
13,36,2022,2,23950.0,0,0,0,2075000
13,119,2016,8,90000.0,1,0,2,425000
13,100,2016,8,58000.0,0,1,2,745000
23,62,2024,0,20000.0,1,0,2,1100000
36,188,2017,7,109000.0,0,0,0,1700000
19,106,2024,0,9600.0,0,0,0,12000000
31,197,2022,2,36000.0,0,0,2,485000
23,317,2015,9,57000.0,1,0,2,430000
13,394,2021,3,53000.0,1,0,0,785000
36,188,2019,5,125000.0,0,1,0,1685000
35,256,2022,2,19100.0,1,0,2,651000
13,394,2019,5,26000.0,0,1,2,550000
23,379,2021,3,62035.0,0,0,2,1095000
35,230,2009,15,13000.0,1,1,2,60000
13,394,2011,13,131000.0,1,1,0,3300000
13,100,2015,9,155000.0,1,0,0,800000
23,37,2010,14,101325.0,1,1,2,140000
23,319,2018,6,71000.0,1,1,0,585000
37,347,2015,9,59312.0,1,1,2,345000
13,393,2014,10,72000.0,1,1,0,455000
13,119,2020,4,38000.0,1,0,2,595000
22,298,2022,2,49000.0,1,0,0,1599000
13,352,2019,5,110000.0,0,0,0,890000
12,358,2017,7,44000.0,1,0,2,651000
25,112,2018,6,55000.0,0,1,2,4050000
25,112,2014,10,78000.0,0,1,2,1250000
22,298,2016,8,44000.0,1,1,0,850000
23,280,2022,2,54252.0,0,0,2,850000
13,119,2014,10,55000.0,1,1,0,481000
13,100,2018,6,48000.0,1,1,2,765000
11,120,2016,8,134000.0,0,0,0,2299000
36,188,2019,5,88000.0,0,0,0,1750000
11,115,2013,11,80000.0,1,1,0,385000
25,67,2019,5,32000.0,0,0,0,1850000
12,87,2011,13,82000.0,1,0,2,230000
27,79,2006,18,96000.0,1,1,2,275000
25,151,2024,0,15000.0,0,0,0,8000000
25,112,2016,8,73000.0,0,0,0,1711111
4,365,2018,6,41000.0,0,0,0,2049000
12,84,2012,12,65973.0,1,1,2,408000
3,261,2018,6,58000.0,0,1,0,2375000
13,305,2011,13,55632.0,1,0,0,275000
12,70,2013,11,97000.0,0,0,2,925000
11,120,2017,7,87000.0,0,1,0,1600000
18,306,2020,4,42000.0,0,0,2,785000
23,398,2013,11,65000.0,1,0,2,360000
13,394,2016,8,68712.0,1,1,2,490000
11,120,2016,8,180000.0,0,0,0,1475000
18,302,2020,4,77000.0,0,0,0,1475000
18,306,2021,3,26000.0,1,0,2,875000
31,197,2020,4,31000.0,0,0,2,390000
36,188,2019,5,47000.0,1,0,0,2345000
3,27,2014,10,62000.0,0,1,0,3500000
11,136,2016,8,75000.0,0,0,2,485000
33,240,2013,11,75000.0,0,1,2,565000
11,115,2017,7,49000.0,1,1,2,590000
13,384,2017,7,93000.0,1,0,0,390000
13,394,2012,12,125000.0,1,0,0,275000
23,356,2017,7,156500.0,1,1,0,675000
13,394,2018,6,64000.0,1,1,0,720000
22,329,2023,1,7300.0,0,0,0,1571000
22,57,2022,2,41000.0,1,0,0,950000
13,393,2013,11,34000.0,1,0,2,255000
23,317,2022,2,25772.0,1,0,2,699999
11,120,2018,6,62000.0,0,1,0,2299999
36,188,2021,3,37200.0,0,0,0,2590000
12,35,2005,19,137001.0,1,1,2,265000
33,201,2010,14,,0,0,2,400000
36,189,2023,1,32000.0,0,0,2,2799000
37,250,2011,13,83800.0,0,1,0,550000
12,84,2014,10,103000.0,1,1,0,525000
13,100,2019,5,49000.0,0,0,2,995000
3,263,2014,10,45000.0,0,1,0,1200000
13,117,2012,12,78000.0,0,1,2,445000
37,253,2014,10,121000.0,1,1,0,465000
26,6,2015,9,65000.0,0,0,0,2000000
15,213,2021,3,110000.0,1,0,0,890000
23,356,2019,5,115000.0,0,1,0,840000
23,319,2015,9,83000.0,1,0,0,275000
22,298,2010,14,52085.0,1,1,0,365000
22,56,2021,3,80000.0,1,1,0,925000
25,279,2016,8,59500.0,0,0,2,5000000
36,188,2017,7,175000.0,1,0,0,1250000
35,330,2020,4,28300.0,1,1,2,495000
4,11,2019,5,35833.0,0,0,0,4100000
25,146,2019,5,59000.0,0,0,2,26000000
25,65,2022,2,9426.0,0,0,0,5390000
31,336,2021,3,55000.0,1,0,2,350000
36,188,2022,2,35000.0,0,0,0,2695000
18,74,2022,2,77000.0,0,0,0,1725000
23,361,2007,17,84000.0,1,1,2,200000
22,329,2016,8,46108.0,1,1,0,975000
36,188,2023,1,12500.0,1,0,0,2425000
13,352,2017,7,38000.0,0,1,2,825000
12,84,2014,10,95000.0,1,0,0,585000
23,359,2006,18,58000.0,1,1,2,125000
13,352,2008,16,140000.0,1,1,0,88000
35,330,2019,5,35967.0,1,0,2,410000
36,97,2016,8,61000.0,0,1,2,845000
35,183,2009,15,80000.0,1,1,2,100000
13,100,2018,6,54904.0,1,0,0,969000
13,36,2024,0,4700.0,1,0,0,2100000
4,7,2013,11,57000.0,0,0,0,1200000
22,382,2017,7,52000.0,0,0,0,1200000
22,329,2021,3,38000.0,0,0,0,1600000
13,101,2024,0,3200.0,1,0,2,1500000
22,329,2021,3,46000.0,0,0,0,1620000
23,361,2009,15,70000.0,1,1,2,161000
18,306,2023,1,2400.0,0,0,0,1325000
37,347,2017,7,62000.0,0,1,2,490000
25,112,2014,10,119000.0,0,0,0,899000
12,44,2019,5,67000.0,0,1,2,575000
22,382,2015,9,85000.0,1,0,0,575000
33,271,2015,9,124006.0,1,1,0,595000
23,52,2016,8,55000.0,1,1,2,530000
13,394,2013,11,24500.0,1,1,2,285000
37,253,2020,4,35000.0,0,0,2,1180000
17,88,2017,7,51600.0,1,0,0,695000
18,302,2021,3,100000.0,0,0,0,1350000
13,394,2012,12,110000.0,1,1,2,239000
13,349,2019,5,52000.0,1,1,2,725000
12,44,2022,2,21000.0,0,0,2,795000
25,65,2015,9,57000.0,0,0,0,1750000
12,84,2015,9,70000.0,0,0,2,575000
37,253,2015,9,78000.0,1,1,0,595000
36,188,2016,8,103000.0,1,1,0,1350000
13,394,2012,12,120000.0,1,1,0,236000
11,135,2011,13,93638.0,1,1,0,310000
23,319,2013,11,150000.0,1,1,0,500000
13,117,2018,6,68000.0,0,0,0,1175000
23,319,2013,11,135000.0,1,1,0,160000
8,273,2018,6,38000.0,0,0,2,280000
3,24,2011,13,150000.0,0,1,0,960000
23,317,2019,5,48000.0,1,0,2,525000
25,68,2017,7,72000.0,0,1,0,4525111
25,150,2017,7,32600.0,0,1,2,1750000
23,317,2022,2,19245.0,0,0,2,690000
22,387,2018,6,244000.0,1,1,0,309000
36,344,2022,2,30000.0,0,0,2,11500000
22,382,2014,10,88500.0,1,0,0,589000
23,41,2015,9,73000.0,0,0,2,269000
3,24,2019,5,23400.0,0,1,2,2475000
3,26,2014,10,99000.0,0,0,0,850000
3,24,2017,7,116000.0,0,1,0,2090000
12,84,2021,3,15000.0,0,0,2,1425000
3,261,2016,8,50000.0,0,1,0,1400000
25,279,2019,5,29000.0,0,0,2,8200000
13,394,2014,10,70000.0,1,1,0,445000
23,317,2020,4,65000.0,1,0,2,600000
37,347,2015,9,103000.0,0,0,0,655000
12,84,2018,6,48000.0,1,1,2,575000
12,87,2007,17,95000.0,1,1,2,220000
12,84,2014,10,90000.0,1,1,0,381999
22,322,2019,5,97333.0,1,0,0,645000
13,393,2012,12,100000.0,0,1,2,320000
31,197,2016,8,40000.0,1,1,2,145000
23,83,2018,6,34000.0,0,0,2,711000
12,84,2017,7,28305.0,0,0,2,681000
23,37,2011,13,53000.0,1,1,2,170000
36,71,2016,8,175000.0,0,0,2,1180000
12,84,2014,10,87000.0,1,0,0,450000
16,377,2019,5,17500.0,0,0,2,3750000
36,188,2020,4,180000.0,1,0,0,1900000
23,319,2017,7,56000.0,1,1,0,630000
23,123,2017,7,46000.0,0,1,2,725000
23,282,2021,3,25000.0,0,1,2,450000
33,240,2015,9,59000.0,0,1,2,715000
11,115,2016,8,610000.0,1,0,0,490000
13,100,2016,8,78000.0,0,1,0,1025000
3,261,2017,7,120000.0,0,1,0,1950000
23,178,2020,4,28000.0,0,1,2,649999
12,84,2016,8,29000.0,0,0,2,675000
13,394,2017,7,49700.0,1,0,2,571000
3,26,2011,13,51000.0,0,1,2,1350000
22,382,2019,5,19300.0,1,1,0,995000
37,253,2021,3,17000.0,0,0,2,1249000
36,140,2013,11,95013.0,0,0,0,1050000
23,38,2020,4,39000.0,1,0,2,415000
13,100,2022,2,9000.0,1,0,2,1495000
17,88,2020,4,52300.0,0,0,2,1575000
3,26,2013,11,16250.0,0,0,2,1350000
13,349,2020,4,30000.0,1,0,2,705000
35,332,2022,2,18000.0,1,0,2,800000
4,11,2015,9,92000.0,0,0,0,1450000
36,188,2018,6,118000.0,0,0,0,1795000
35,230,2014,10,48000.0,1,1,2,180000
18,306,2023,1,2400.0,0,0,2,1325000
4,15,2018,6,51000.0,0,1,0,4675000
12,84,2016,8,111000.0,0,0,2,450000
7,103,2013,11,90000.0,0,0,0,440000
23,319,2017,7,68000.0,1,1,2,500000
23,52,2017,7,51000.0,1,0,2,485000
33,316,2013,11,72000.0,0,0,2,400000
12,84,2010,14,79000.0,1,1,2,205000
25,112,2014,10,51447.0,0,0,0,1475001
22,298,2023,1,15903.0,0,0,0,2350001
13,352,2013,11,52000.0,1,0,0,262000
23,123,2021,3,19500.0,1,0,2,1100000
12,84,2016,8,56000.0,0,1,2,625000
12,35,2004,20,80000.0,1,1,2,60000
36,140,2013,11,180000.0,1,1,0,1750000
22,322,2016,8,64525.0,1,0,0,445000
36,188,2022,2,7000.0,0,0,2,2250000
22,383,2024,0,1450.0,0,0,0,2727000
23,391,2005,19,85000.0,0,1,2,54000
26,6,2019,5,39000.0,0,1,2,3900000
12,44,2021,3,31986.0,1,0,2,675000
35,173,2023,1,29000.0,1,0,0,1795000
23,391,2005,19,74000.0,1,1,2,38000
13,119,2015,9,57000.0,1,0,2,455000
26,89,2018,6,12923.0,0,0,2,3560000
13,100,2020,4,130000.0,0,1,0,1100000
12,44,2020,4,25000.0,1,0,2,655000
23,125,2010,14,0.0,0,1,2,140000
23,317,2009,15,80282.0,1,1,2,275000
25,65,2017,7,112000.0,0,0,0,2650000
13,393,2009,15,69000.0,0,0,2,230000
23,319,2008,16,83481.0,1,1,2,175000
37,253,2021,3,50000.0,0,1,2,950000
23,52,2016,8,63200.0,0,1,2,585000
13,168,2018,6,53000.0,1,1,2,399000
13,162,2009,15,15.0,1,1,2,80000
18,306,2023,1,43000.0,1,0,0,1090000
4,367,2022,2,9000.0,0,1,2,7200000
13,393,2011,13,58000.0,0,0,2,375000
21,174,2021,3,50000.0,0,1,2,1399000
23,83,2019,5,49000.0,0,1,2,695000
12,86,2005,19,60000.0,1,1,2,90000
7,103,2013,11,70000.0,0,0,0,421000
37,253,2019,5,48000.0,1,0,2,650000
35,238,2018,6,38000.0,1,0,2,595000
36,163,2021,3,28000.0,0,1,2,750000
23,40,2021,3,19500.0,1,1,2,360000
22,382,2014,10,99000.0,1,1,0,510000
36,188,2018,6,74000.0,0,1,0,1850000
23,280,2017,7,113000.0,1,1,0,595000
20,203,2024,0,24000.0,0,0,0,27750000
13,337,2017,7,90709.0,0,0,0,1325000
36,188,2016,8,99584.0,0,0,0,1890000
7,121,2015,9,92000.0,1,1,0,395000
23,167,2023,1,20000.0,0,0,2,1795000
23,317,2019,5,80000.0,1,0,0,775000
11,135,2013,11,64000.0,1,0,0,239000
13,349,2015,9,78000.0,1,0,0,585000
3,262,2010,14,98000.0,0,1,0,1075000
18,302,2022,2,18000.0,0,0,2,1495000
4,366,2012,12,86000.0,0,1,0,1125000
12,224,2015,9,51000.0,1,1,2,485000
9,259,2015,9,86000.0,1,1,0,250000
4,8,2017,7,100000.0,0,0,0,1840000
22,58,2015,9,,0,0,0,450000
22,300,2023,1,12000.0,0,0,0,2400000
23,356,2018,6,67000.0,1,0,0,600000
13,36,2022,2,33000.0,0,0,0,1899000
22,382,2015,9,71000.0,1,1,0,735000
13,168,2017,7,47600.0,0,0,2,499000
13,352,2002,22,160000.0,1,0,0,385000
3,22,2015,9,95000.0,0,0,0,1395000
23,62,2022,2,33000.0,0,0,2,890000
13,100,2018,6,70000.0,1,0,0,965000
35,176,2017,7,57000.0,0,0,0,885000
13,100,2019,5,36588.0,0,0,0,1000000
13,352,2021,3,46000.0,0,0,2,1200000
4,11,2016,8,47000.0,0,1,0,2500000
4,7,2014,10,90000.0,0,1,0,1260000
23,317,2013,11,54268.0,1,0,2,275621
4,365,2011,13,110000.0,0,1,0,750000
13,100,2018,6,57000.0,0,0,0,1125000
13,100,2021,3,25000.0,1,0,2,1295000
22,322,2018,6,83725.0,0,1,0,675000
36,127,2018,6,95000.0,1,1,0,545000
31,197,2017,7,33000.0,0,1,2,375000
25,279,2018,6,39000.0,0,1,0,5950000
15,105,2018,6,96000.0,1,1,0,1550000
12,87,2006,18,98000.0,0,1,2,225000
23,40,2016,8,101500.0,1,1,2,245000
37,347,2017,7,76654.0,0,0,2,775000
23,319,2012,12,69000.0,1,1,2,315000
21,174,2019,5,16000.0,0,1,2,1250000
13,100,2019,5,38000.0,0,1,2,950000
23,356,2018,6,53200.0,0,0,0,890000
3,22,2015,9,42000.0,0,1,0,1050000
3,22,2015,9,52500.0,0,0,2,1550000
23,356,2019,5,76000.0,0,0,0,735000
13,100,2020,4,54000.0,1,0,2,1090000
16,377,2013,11,35000.0,0,1,0,1745000
28,328,2017,7,95000.0,1,1,2,500000
13,337,2021,3,29168.0,0,0,0,2600000
35,392,2019,5,140000.0,1,0,0,490000
23,52,2019,5,21000.0,1,0,2,675000
13,393,2013,11,56000.0,1,1,2,185000
13,100,2022,2,33000.0,0,0,0,1835000
13,138,2016,8,84100.0,1,1,2,645000
23,277,2014,10,98000.0,1,0,0,445000
12,84,2017,7,73000.0,0,0,2,590000
4,7,2013,11,57000.0,0,0,0,1200000
13,100,2015,9,118000.0,1,1,0,875000
25,65,2018,6,43000.0,0,1,0,2350000
13,138,2020,4,76500.0,1,0,2,1075000
23,40,2020,4,105000.0,1,1,2,310000
23,37,2010,14,82000.0,1,1,2,135000
23,398,2013,11,43000.0,1,0,2,390000
36,187,2011,13,49000.0,1,0,0,424000
12,84,2017,7,81000.0,0,0,2,699000
37,346,2017,7,85000.0,0,0,0,750000
25,147,2017,7,45000.0,0,1,2,14500000
31,109,2018,6,83000.0,0,1,0,940000
13,352,2019,5,87000.0,1,0,0,1050000
13,100,2023,1,34000.0,0,0,0,1950000
23,123,2016,8,70000.0,1,0,0,751000
12,84,2016,8,40000.0,1,0,2,625000
37,333,2018,6,52000.0,0,0,0,1915000
13,36,2021,3,100000.0,0,0,0,1450000
25,112,2015,9,85000.0,0,0,2,1395000
37,333,2017,7,110000.0,0,0,0,1495000
22,380,2021,3,18000.0,0,0,2,990000
22,382,2016,8,99344.0,1,1,0,570000
35,290,2022,2,65000.0,0,0,0,2090000
23,319,2013,11,73500.0,1,1,2,370000
23,83,2017,7,75000.0,0,1,2,675000
35,176,2017,7,81000.0,0,0,0,790000
23,241,2015,9,45100.0,1,0,2,157000
35,290,2021,3,54000.0,0,0,0,1495000
13,100,2018,6,54000.0,1,1,2,895000
4,11,2016,8,47000.0,0,1,0,2500000
37,254,2013,11,61000.0,0,0,2,410000
13,168,2019,5,51000.0,1,0,2,521000
21,174,2020,4,65000.0,1,1,2,1125000
33,271,2017,7,49600.0,1,0,2,665000
13,352,2022,2,50000.0,1,0,0,1200000
22,329,2022,2,39000.0,1,0,0,1450000
36,140,2010,14,279000.0,1,0,0,1249000
31,109,2015,9,76000.0,1,1,2,425000
33,271,2015,9,71000.0,0,1,2,395000
3,26,2017,7,29500.0,0,1,0,2150000
12,191,2016,8,63210.0,1,0,2,421000
18,302,2021,3,35000.0,0,0,0,1735000
12,87,2011,13,82000.0,1,0,2,230000
7,242,2009,15,97000.0,1,1,2,250000
23,0,2017,7,41000.0,0,0,2,465000
26,94,2019,5,31900.0,0,1,2,2650000
18,302,2019,5,22000.0,0,1,2,1195000
4,366,2017,7,104000.0,0,1,0,2200000
22,56,2018,6,85000.0,1,1,0,625000
22,383,2023,1,5000.0,0,0,0,2950000
25,154,2023,1,30000.0,0,0,0,9700000
13,100,2019,5,50000.0,1,0,2,975000
12,63,2015,9,65000.0,1,0,2,375000
23,277,2014,10,9000.0,1,1,0,320000
3,262,2012,12,76532.0,0,1,0,950000
23,277,2012,12,62000.0,1,0,0,369000
22,59,2018,6,20.0,0,1,0,670000
4,7,2010,14,65000.0,0,0,0,489000
31,336,2022,2,39000.0,0,0,0,750000
11,120,2018,6,93000.0,0,0,0,2199000
13,100,2017,7,67000.0,0,0,2,790000
4,7,2013,11,57000.0,0,0,0,1200000
3,263,2014,10,45000.0,0,1,0,1200000
23,80,2016,8,94000.0,0,1,2,305000
4,366,2016,8,92000.0,0,1,0,3000000
23,80,2015,9,71000.0,1,1,0,375000
13,337,2017,7,72431.0,0,1,0,1049000
22,298,2012,12,95000.0,1,0,0,545000
36,140,2023,1,19000.0,0,0,0,3950000
23,80,2015,9,80000.0,1,1,2,430000
25,148,2012,12,95000.0,0,1,0,1449000
36,188,2016,8,94100.0,1,0,0,1835000
11,120,2020,4,90000.0,0,0,0,3150000
36,140,2015,9,125000.0,0,0,0,1125000
13,100,2017,7,77000.0,1,0,2,770000
25,152,2017,7,65000.0,0,1,0,2785000
35,173,2024,0,4200.0,0,0,0,2125000
11,134,2011,13,135000.0,1,1,0,225000
13,352,2008,16,71000.0,1,1,2,250000
35,173,2022,2,20000.0,0,0,0,2150000
25,150,2017,7,32600.0,0,1,2,1750000
22,298,2020,4,48100.0,1,0,0,1250000
12,84,2013,11,107565.0,1,1,2,425000
36,140,2019,5,55000.0,0,1,0,3475000
35,238,2019,5,74576.0,1,0,0,640000
23,83,2014,10,75000.0,1,0,2,475000
23,52,2020,4,45124.0,1,0,2,650000
13,119,2018,6,78000.0,1,1,0,625000
36,127,2011,13,65321.0,1,1,0,219101
15,215,2019,5,185000.0,0,0,0,1535000
12,191,2016,8,46000.0,0,1,2,450000
23,37,2012,12,63000.0,1,0,2,199000
23,277,2014,10,65000.0,1,1,2,275000
23,178,2017,7,88000.0,1,1,2,410000
3,24,2015,9,85000.0,0,1,0,610000
12,84,2015,9,71000.0,1,1,2,498000
23,167,2024,0,1600.0,1,0,2,1350000
23,317,2018,6,65000.0,1,0,0,650000
22,382,2016,8,81000.0,1,0,0,690000
4,15,2009,15,40000.0,0,0,2,1000000
18,302,2020,4,70000.0,0,0,0,1550000
25,342,2019,5,75000.0,0,0,0,5475000
35,291,2017,7,96000.0,1,1,0,675000
36,140,2015,9,150000.0,0,1,0,1450000
12,84,2018,6,82000.0,1,1,2,650000
23,317,2017,7,129000.0,1,0,0,539000
36,140,2023,1,19500.0,0,1,0,4370000
23,41,2012,12,100000.0,1,1,2,200000
37,347,2015,9,104771.0,0,1,0,450000
35,181,2012,12,190000.0,1,0,0,85000
35,332,2017,7,49000.0,0,1,2,430000
12,84,2017,7,70000.0,1,1,2,685000
18,302,2021,3,35213.0,0,0,2,1095000
25,112,2012,12,59695.0,0,1,0,1545000
23,319,2014,10,23.0,0,1,0,375000
13,168,2016,8,45000.0,1,1,2,330000
35,238,2020,4,30000.0,1,0,2,775000
35,238,2019,5,31000.0,1,0,2,600000
13,100,2020,4,55000.0,0,1,2,1325000
23,123,2023,1,8500.0,0,0,2,1051000
35,290,2013,11,87312.0,1,0,0,349444
23,52,2018,6,72000.0,0,1,2,530000
36,140,2010,14,126000.0,1,0,0,570000
3,24,2013,11,55000.0,0,1,0,785000
36,129,2016,8,148000.0,1,0,0,549000
36,4,2015,9,175300.0,0,1,0,1000000
37,102,2014,10,104600.0,1,1,0,449000
23,356,2019,5,35000.0,0,1,0,680000
21,175,2023,1,27002.0,0,0,2,2100002
25,148,2014,10,94500.0,0,1,0,2150000
16,377,2019,5,15000.0,0,1,0,2995000
23,317,2016,8,1.0,1,0,2,510000
23,52,2016,8,90000.0,1,1,0,500000
23,319,2017,7,42000.0,1,1,2,490000
13,296,2009,15,36200.0,1,0,2,91500
36,188,2018,6,98000.0,0,1,0,1650000
36,188,2022,2,21000.0,0,0,0,2590000
4,365,2017,7,39000.0,0,1,0,2399999
4,366,2012,12,75000.0,0,1,0,1975000
18,302,2020,4,34000.0,1,0,0,1075000
23,361,2009,15,18000.0,1,1,2,135000
36,188,2020,4,33000.0,1,1,0,1250000
35,173,2021,3,29336.0,1,0,0,2185000
22,57,2023,1,,1,0,0,1000000
12,191,2011,13,90000.0,1,1,2,199000
23,319,2014,10,53000.0,1,0,0,285000
23,319,2017,7,155000.0,1,1,0,550000
35,173,2022,2,48000.0,0,0,0,2099999
33,201,2024,0,13000.0,0,0,2,1475000
23,82,2018,6,67452.0,0,0,2,385000
26,95,2017,7,22000.0,0,1,2,2850000
23,123,2016,8,145000.0,0,1,0,650000
4,371,2022,2,29000.0,0,0,0,10700000
35,218,2011,13,150000.0,1,0,0,149000
18,302,2019,5,54500.0,0,0,0,1590000
4,11,2018,6,30000.0,0,0,0,3950000
37,253,2013,11,75000.0,0,1,2,470000
12,44,2019,5,45000.0,0,0,2,649999
17,88,2021,3,78000.0,0,0,0,1550000
4,11,2016,8,47000.0,0,1,0,2500000
36,187,2012,12,144600.0,1,1,0,650000
25,65,2018,6,51000.0,0,1,0,2850000
36,187,2015,9,189000.0,1,1,0,920000
3,26,2017,7,58000.0,0,0,2,2750000
22,59,2013,11,174000.0,0,0,0,325000
33,271,2013,11,65000.0,0,1,2,315000
36,205,2023,1,15000.0,0,0,0,24700000
36,96,2014,10,65000.0,1,0,2,160000
23,40,2018,6,22000.0,1,0,2,290000
13,352,2013,11,72000.0,0,1,0,485000
35,230,2015,9,47000.0,0,1,2,265000
37,347,2018,6,126000.0,1,0,0,570000
